time_sec,true_mass_kg,pred_mass_kg,true_cog_x_m,pred_cog_x_m,true_cog_y_m,pred_cog_y_m,true_offset_x_m,true_offset_y_m,pred_offset_x_m,pred_offset_y_m,target_x_m,target_y_m,target_z_m,actual_x_m,actual_y_m,actual_z_m,physics_loss,data_loss,total_loss
0.0,7.699924068544801,6.8,0.01702733215026467,0.0,0.009548154112857497,0.0,0.14568914115047096,0.08169584994281817,0.0,0.0,0.0,0.0,1.05,-4.006944519320821e-06,-2.2379230834804305e-06,0.1988543766547872,0.0,0.0,0.0
0.041666666666666664,7.699924068544801,6.8,0.01702733215026467,0.0,0.009548154112857497,0.0,0.14568914115047096,0.08169584994281817,0.0,0.0,0.0,0.0,1.0500035583869087,-6.131592846163681e-06,-3.933276777881715e-06,0.19568130161817168,0.0,0.0,0.0
0.08333333333333333,7.699924068544801,6.8,0.01702733215026467,0.0,0.009548154112857497,0.0,0.14568914115047096,0.08169584994281817,0.0,0.0,0.0,0.0,1.0500282889539931,5.8127655705773465e-05,3.238271030488524e-05,0.19709420490194443,0.0,0.0,0.0
0.12499999999999999,7.699924068544801,6.8,0.01702733215026467,0.0,0.009548154112857497,0.0,0.14568914115047096,0.08169584994281817,0.0,0.0,0.0,0.0,1.05009487600708,0.00021033647269424845,0.00012341430179454462,0.19956037670757726,0.0,0.0,0.0
0.16666666666666677,7.699924068544801,6.8,0.01702733215026467,0.0,0.009548154112857497,0.0,0.14568914115047096,0.08169584994281817,0.0,0.0,0.0,0.0,1.0502234756944444,0.0004920851560856176,0.00029929331959523456,0.20267415041177897,0.0,0.0,0.0
0.20833333333333356,7.699924068544801,6.8,0.01702733215026467,0.0,0.009548154112857497,0.0,0.14568914115047096,0.08169584994281817,0.0,0.0,0.0,0.0,1.0504337204827203,0.0009590464775938069,0.0005998392283305765,0.20636976440482166,0.0,0.0,0.0
0.25000000000000033,7.699924068544801,6.801460571289063,0.01702733215026467,2.745671696207195e-05,0.009548154112857497,-4.831629416569094e-06,0.14568914115047096,0.08169584994281817,0.12785803694278,-0.022499509074259544,0.0,0.0,1.0507447236328125,0.001677733693629124,0.00107236303880675,0.21062130722717504,233.67160034179688,0.17131070792675018,250.80267333984375
0.29166666666666685,7.699924068544801,6.804025161743165,0.01702733215026467,0.00011569502706521373,0.009548154112857497,-3.248426162717422e-05,0.14568914115047096,0.08169584994281817,0.1955677623581141,-0.05491052225348539,0.0,0.0,1.0511750836758085,0.0027228774277110474,0.0017698518097215624,0.21540992076247956,59.246620178222656,0.07790450751781464,67.03707122802734
0.33333333333333337,7.699924068544801,6.8111549666214,0.01702733215026467,0.0008134323457518616,0.009548154112857497,0.00020657887112601102,0.14568914115047096,0.08169584994281817,0.4966768570288084,0.12613580585437592,0.0,0.0,1.051742888888889,0.0041751010017851515,0.0027493906327175984,0.22071972749310137,11.086164474487305,0.03322884440422058,14.409049034118652
0.3749999999999999,7.699924068544801,6.814573256732942,0.01702733215026467,0.001396810104951455,0.009548154112857497,0.00035261540891790705,0.14568914115047096,0.08169584994281817,0.6531597542243357,0.16488583022710748,0.0,0.0,1.0524657217712403,0.006118713688547088,0.0040707859749043555,0.22653684580484737,2.186220407485962,0.022975392639636993,4.48375940322876
0.4166666666666664,7.699924068544801,6.817990417982866,0.01702733215026467,0.002015667213882852,0.009548154112857497,0.0006128828079240834,0.14568914115047096,0.08169584994281817,0.7638955227823992,0.23226970689355192,0.0,0.0,1.0533606635199653,0.008639395769595258,0.0057951130038597105,0.23284923990197015,6.334020614624023,0.011960381641983986,7.530058860778809
0.4583333333333329,7.699924068544801,6.821344574426767,0.01702733215026467,0.0028406238891640267,0.009548154112857497,0.000977565794528919,0.14568914115047096,0.08169584994281817,0.9078126350477248,0.31241255952578395,0.0,0.0,1.054444298505995,0.011821851310906026,0.007983361755712796,0.23964665782745903,3.6260647773742676,0.011834169737994671,4.809482097625732
0.49999999999999944,7.699924068544801,6.827387451042213,0.01702733215026467,0.004520412213417011,0.009548154112857497,0.0016663781642926646,0.14568914115047096,0.08169584994281817,1.1268885728668745,0.4154095738974264,0.0,0.0,1.05573271875,0.015747630979153528,0.010695112415206395,0.2469204140626974,3.8206076622009277,0.016974523663520813,5.518059730529785
0.541666666666666,7.699924068544801,6.830308877446781,0.01702733215026467,0.0052687943679208035,0.009548154112857497,0.0021253804135374435,0.14568914115047096,0.08169584994281817,1.1873581595966833,0.47896873554708996,0.0,0.0,1.0572415283983019,0.020492888431884074,0.013987216113340167,0.25466369190070026,10.638537406921387,0.009208313189446926,11.559369087219238
0.5833333333333325,7.699924068544801,6.832965865449783,0.01702733215026467,0.006121511954453481,0.009548154112857497,0.002535312798119663,0.14568914115047096,0.08169584994281817,1.2688300961926948,0.5255043534100131,0.0,0.0,1.0589858481987848,0.026126437701669076,0.017912684892276303,0.26287160849783786,4.1111931800842285,0.012775016948580742,5.388694763183594
0.624999999999999,7.699924068544801,6.835412992283711,0.01702733215026467,0.006933892125184698,0.009548154112857497,0.0029368274836961707,0.14568914115047096,0.08169584994281817,1.338379314006227,0.5668662104949052,0.0,0.0,1.0609803199768066,0.03270836958260289,0.022519580883518214,0.2715409485839357,0.4914538264274597,0.05106760561466217,5.598214149475098
0.6666666666666655,7.699924068544801,6.840012055564381,0.01702733215026467,0.008317659083805124,0.009548154112857497,0.0037789531421547114,0.14568914115047096,0.08169584994281817,1.4218936669164128,0.6460074266407086,0.0,0.0,1.063239111111111,0.04028870964672409,0.02785010544500995,0.28067031967824546,0.7053556442260742,0.0036612984258681536,1.0714854001998901
0.708333333333332,7.699924068544801,6.842053492601327,0.01702733215026467,0.008940916876835493,0.009548154112857497,0.004251457699458965,0.14568914115047096,0.08169584994281817,1.4546765978310239,0.6917071377874604,0.0,0.0,1.0657759190097384,0.04890643690424775,0.033939816315597136,0.2902600589247373,0.3999619483947754,0.017451710999011993,2.1451330184936523
0.7499999999999986,7.699924068544801,6.8440200564881675,0.01702733215026467,0.009378130290064677,0.009548154112857497,0.004718921037042754,0.14568914115047096,0.08169584994281817,1.4580651847826271,0.7336744384048132,0.0,0.0,1.0686039755859373,0.05858882078752722,0.040816981702659426,0.30031214074472495,0.6073874235153198,0.00364177324809134,0.971564769744873
0.7916666666666651,7.699924068544801,6.845823294903681,0.01702733215026467,0.009892219115728174,0.009548154112857497,0.0050341649442890634,0.14568914115047096,0.08169584994281817,1.4778593334043033,0.7520848013753987,0.0,0.0,1.0717360517340766,0.06935096033599689,0.04850207794961297,0.31083020365680214,0.5191144943237305,0.006817903835326433,1.2009049654006958
0.8333333333333316,7.699924068544801,6.84909659470969,0.01702733215026467,0.01056463180695027,0.009548154112857497,0.005874690440356367,0.14568914115047096,0.08169584994281817,1.4737923100614505,0.8195338704840379,0.0,0.0,1.0751844618055555,0.08119580302274265,0.05700733134529591,0.32181918002430315,0.23701366782188416,0.003288835985586047,0.5658972263336182
0.8749999999999981,7.699924068544801,6.850576667599561,0.01702733215026467,0.010830889670883631,0.009548154112857497,0.006172382022891151,0.14568914115047096,0.08169584994281817,1.4670369478701013,0.8360451227098281,0.0,0.0,1.0789610680847166,0.09411420414967499,0.06633658316576965,0.33328517619087583,0.3850059509277344,0.003226733533665538,0.707679271697998
0.9166666666666646,7.699924068544801,6.852024938415899,0.01702733215026467,0.011055504794807594,0.009548154112857497,0.006521481736800102,0.14568914115047096,0.08169584994281817,1.456082349491986,0.8589218335782226,0.0,0.0,1.0830772852647568,0.10808531805838889,0.07648507423114537,0.3452353046932546,2.1045336723327637,0.0018630906706675887,2.2908427715301514
0.9583333333333311,7.699924068544801,6.853371583597136,0.01702733215026467,0.011185561509750917,0.009548154112857497,0.006822885295144542,0.14568914115047096,0.08169584994281817,1.436322556515226,0.8761173090317553,0.0,0.0,1.087544084923638,0.12307719421973162,0.08743950755172876,0.35767728039126556,1.56659996509552,0.004996602423489094,2.06626033782959
0.9999999999999977,7.699924068544801,6.855760473184567,0.01702733215026467,0.0113245061025614,0.009548154112857497,0.0072151654508748955,0.14568914115047096,0.08169584994281817,1.392350116170921,0.8871059243321741,0.0,0.0,1.0923719999999997,0.13904742970726433,0.09917817719775109,0.37061929719083175,0.07922323793172836,0.002178819151595235,0.29710516333580017
1.0416666666666643,7.699924068544801,6.8569016023034886,0.01702733215026467,0.01132766799645195,0.009548154112857497,0.007429531051109286,0.14568914115047096,0.08169584994281817,1.3650354592997302,0.8952922467280214,0.0,0.0,1.0975711292690697,0.15594400686661433,0.111671247551211,0.3840696974430531,0.9322229027748108,0.00401340750977397,1.3335636854171753
1.0833333333333308,7.699924068544801,6.857954987605366,0.01702733215026467,0.011264662650945773,0.009548154112857497,0.007403517795247752,0.14568914115047096,0.08169584994281817,1.3329749966781583,0.8760763117658468,0.0,0.0,1.103151141818576,0.17370619557980355,0.12488122147511678,0.3980366829725282,0.2531731426715851,0.0023609688505530357,0.48927003145217896
1.1249999999999973,7.699924068544801,6.858940561461407,0.01702733215026467,0.011172592675294923,0.009548154112857497,0.00749397835058238,0.14568914115047096,0.08169584994281817,1.3001598080711214,0.8720777474978637,0.0,0.0,1.1091212815246578,0.192265514486047,0.13876338628937962,0.4125282309159755,1.1728785037994385,0.0020019924268126488,1.3730777502059937
1.1666666666666639,7.699924068544801,6.860854955789295,0.01702733215026467,0.010888323600835324,0.009548154112857497,0.007518745948035208,0.14568914115047096,0.08169584994281817,1.227561633528783,0.8476717258247116,0.0,0.0,1.1154903715277773,0.21154677632948032,0.15326658324023493,0.42755170436280193,1.7661776542663574,0.003359411610290408,2.102118730545044
1.2083333333333304,7.699924068544801,6.8617453684897844,0.01702733215026467,0.010726796145770828,0.009548154112857497,0.007594597505289333,0.14568914115047096,0.08169584994281817,1.1920658273203835,0.8439854766772471,0.0,0.0,1.1222668187086313,0.23146916898473135,0.16833396114661894,0.4431136792309664,0.6098723411560059,0.02853003516793251,3.4628758430480957
1.249999999999997,7.699924068544801,6.8626188376985455,0.01702733215026467,0.010474718380818067,0.009548154112857497,0.007268488074881499,0.14568914115047096,0.08169584994281817,1.1479612576944835,0.7965791927407089,0.0,0.0,1.129458618164062,0.2519473413124746,0.18390374333108642,0.4592197557116754,2.4214842319488525,0.00794471800327301,3.215955972671509
1.2916666666666634,7.699924068544801,6.8635645096995646,0.01702733215026467,0.010219583725316214,0.009548154112857497,0.0069100799984258545,0.14568914115047096,0.08169584994281817,1.1034895493178634,0.7461361703338253,0.0,0.0,1.1370733576829692,0.27289244563675513,0.19990977979799796,0.47587481320189307,0.8397843837738037,0.02176259085536003,3.0160434246063232
1.33333333333333,7.699924068544801,6.865267468120013,0.01702733215026467,0.009779587032286468,0.009548154112857497,0.006787551143814472,0.14568914115047096,0.08169584994281817,1.028682169514359,0.7139598853466407,0.0,0.0,1.1451182222222216,0.294213236108321,0.21628274418372723,0.49308252612628944,2.3635237216949463,0.004975795280188322,2.8611032962799072
1.3749999999999964,7.699924068544801,6.866145687662382,0.01702733215026467,0.009518839967957453,0.009548154112857497,0.0064580847710434455,0.14568914115047096,0.08169584994281817,0.9880877243447187,0.6703710017739551,0.0,0.0,1.1535999983825678,0.3158170932286645,0.2329512406334705,0.5108452360580003,0.7109528183937073,0.004243837669491768,1.1353366374969482
1.416666666666663,7.699924068544801,6.8670608258511,0.01702733215026467,0.00930883412134149,0.009548154112857497,0.006304143205515661,0.14568914115047096,0.08169584994281817,0.9532290919134507,0.6455472967671756,0.0,0.0,1.1625250788845478,0.3376109338891127,0.24984234965348562,0.529164356487718,0.9197203516960144,0.0023754520807415247,1.1572656631469727
1.4583333333333295,7.699924068544801,6.867893510126953,0.01702733215026467,0.00907823181335762,0.009548154112857497,0.006236058660237361,0.14568914115047096,0.08169584994281817,0.9183253191329008,0.6308200404034308,0.0,0.0,1.1718994670444056,0.35950211379997116,0.2668825945892843,0.5480401092650344,0.9486033916473389,0.0030933625530451536,1.2579396963119507
1.499999999999996,7.699924068544801,6.86936954715028,0.01702733215026467,0.008667878554075494,0.009548154112857497,0.005954717764813099,0.14568914115047096,0.08169584994281817,0.8583429389955743,0.5896702307550946,0.0,0.0,1.181728781249999,0.3813991917795079,0.283998656051507,0.5674717212543585,1.7844146490097046,0.002309732837602496,2.015388011932373
1.5416666666666625,7.699924068544801,6.870591247601878,0.01702733215026467,0.008496950593786736,0.009548154112857497,0.005739055208638498,0.14568914115047096,0.08169584994281817,0.82700159530009,0.5585777816020161,0.0,0.0,1.1920182594367124,0.40321265437855575,0.30111792003365495,0.5874575405672687,0.3570273518562317,0.002708719577640295,0.6278993487358093
1.583333333333329,7.699924068544801,6.871576384774063,0.01702733215026467,0.008359178564661307,0.009548154112857497,0.005307320324235313,0.14568914115047096,0.08169584994281817,0.8025095735465312,0.5095208024485465,0.0,0.0,1.202772763563367,0.42485554629470285,0.3181690253442356,0.6079951331213935,0.3542185425758362,0.004203830845654011,0.7746016383171082
1.6249999999999956,7.699924068544801,6.872644206349148,0.01702733215026467,0.008210797817732941,0.009548154112857497,0.005122876834777208,0.14568914115047096,0.08169584994281817,0.7767982456898082,0.48465956981006797,0.0,0.0,1.2139967840881336,0.44624396233636276,0.33508233444556484,0.629081543673963,2.4956324100494385,0.005961218383163214,3.091754198074341
1.666666666666662,7.699924068544801,6.87551045395525,0.01702733215026467,0.008023806689581529,0.009548154112857497,0.004409647293643435,0.14568914115047096,0.08169584994281817,0.7305977369362427,0.4015149489588394,0.0,0.0,1.2256944444444433,0.46729747139412,0.3517907974170742,0.6507131759277417,0.18961992859840393,0.0041901227086782455,0.6086321473121643
