time_sec,true_mass_kg,pred_mass_kg,true_cog_x_m,pred_cog_x_m,true_cog_y_m,pred_cog_y_m,target_x_m,target_y_m,target_z_m,actual_x_m,actual_y_m,actual_z_m,physics_loss,data_loss,total_loss
18.95833333333258,7.585617991127665,7.5501040098692895,-0.004777555390811416,-0.00242532340697416,-0.010980546986604682,-0.005521995079422199,0.0,0.0,6.0,0.023465446996184434,-0.0096421103706675,6.001601517492238,0.06410161405801773,0.0013274207012727857,0.1968436986207962
18.999999999999243,7.585617991127665,7.551766255783737,-0.004777555390811416,-0.002430279213125649,-0.010980546986604682,-0.005516546193011719,0.0,0.0,6.0,0.023316654831892304,-0.009509541385120055,6.002461496528082,0.28457534313201904,0.0004233078216202557,0.32690611481666565
19.041666666665908,7.585617991127665,7.552839700006483,-0.004777555390811416,-0.002405055505158871,-0.010980546986604682,-0.005522808923874125,0.0,0.0,6.0,0.023169775145283386,-0.009386661290350663,6.003310049000264,0.36976170539855957,0.0016051467973738909,0.5302764177322388
19.083333333332572,7.585617991127665,7.553549888069094,-0.004777555390811416,-0.00239433488528782,-0.010980546986604682,-0.005526711862835396,0.0,0.0,6.0,0.02302470782055106,-0.009273088810677222,6.004147047290928,0.1650451272726059,0.0001480808132328093,0.17985321581363678
19.124999999999236,7.585617991127665,7.554437511653777,-0.004777555390811416,-0.0024134677081804074,-0.010980546986604682,-0.005533071781647161,0.0,0.0,6.0,0.022881325208158044,-0.009168422236433148,6.004972365282104,0.07522036880254745,0.00040897633880376816,0.11611799895763397
19.1666666666659,7.585617991127665,7.555092147119614,-0.004777555390811416,-0.002524418388212134,-0.010980546986604682,-0.005537785075347282,0.0,0.0,6.0,0.022739476874066945,-0.009072235180456498,6.0057858778595605,0.031235281378030777,0.019693665206432343,2.0006017684936523
19.208333333332565,7.585617991127665,7.5554938751593195,-0.004777555390811416,-0.00262600069791446,-0.010980546986604682,-0.005533818640385175,0.0,0.0,6.0,0.022598997430278735,-0.008984070039656197,6.006587451302491,0.5592374801635742,0.008171736262738705,1.3764110803604126
19.24999999999923,7.585617991127665,7.55676548191799,-0.004777555390811416,-0.002461830590924965,-0.010980546986604682,-0.005512873114539796,0.0,0.0,6.0,0.022459808305253487,-0.00890343454836891,6.007376970514459,0.7176563143730164,0.0037472678814083338,1.0923831462860107
19.291666666665893,7.585617991127665,7.558685886186398,-0.004777555390811416,-0.0026038011324602786,-0.010980546986604682,-0.005480959489118048,0.0,0.0,6.0,0.02232201511210107,-0.00882980513727709,6.008154375001233,1.1006455421447754,0.0033585771452635527,1.436503291130066
19.333333333332558,7.585617991127665,7.560557008316963,-0.004777555390811416,-0.0024468583342609485,-0.010980546986604682,-0.005460407233173601,0.0,0.0,6.0,0.022185809278194586,-0.00876264975827909,6.008919591653636,0.7866252064704895,0.011723094619810581,1.9589347839355469
19.374999999999222,7.585617991127665,7.56237368745604,-0.004777555390811416,-0.0024616762997579735,-0.010980546986604682,-0.005453315934065956,0.0,0.0,6.0,0.022051483447845226,-0.008701471473211937,6.009672562341119,0.18511271476745605,0.022591756656765938,2.444288492202759
19.416666666665886,7.585617991127665,7.563926760554603,-0.004777555390811416,-0.0024250233020872243,-0.010980546986604682,-0.005452190741359168,0.0,0.0,6.0,0.021919350735187783,-0.008645829608950184,6.010413213629739,0.24397189915180206,0.016979796811938286,1.9419516324996948
19.45833333333255,7.585617991127665,7.565387500924105,-0.004777555390811416,-0.0023711755834791956,-0.010980546986604682,-0.005468269400787896,0.0,0.0,6.0,0.02178967738603705,-0.00859534636964091,6.011141462486383,0.07469737529754639,0.0007822143379598856,0.15291881561279297
